date,close,vwap,volume_tons,turnover_cny,cum_turnover_cny,is_open,is_quiet,has_trade,Guangdong_GDP_Cumulative_ffill_daily_15,Guangdong_ElectricityConsumption_Monthly_ffill_daily_15,Guangdong_IndustrialAddedValue_RealPrices_AboveScaleIndustry_YoY_ffill_daily_15,China_Output_CrudeOilProcessing_Monthly_ffill_daily_15,SpotPrice_ThermalCoal_ARA_Europe_ffill_daily_1,Hubei_ElectricityConsumption_Monthly_ffill_daily_15,FuturesSettle(Cont)_BrentCrude_ffill_daily_1,Hubei_IndustrialAddedValue_RealPrices_AboveScaleIndustry_YoY_ffill_daily_15,FuturesClose(Cont)_NYMEX_NatGas_ffill_daily_1,China_Output_CrudeSteel_Monthly_ffill_daily_15,SpotPrice_ThermalCoal_欧洲ARA港_ffill_daily_1,China_ElectricityGeneration_ThermalPower_Monthly_ffill_daily_15,China_TotalSocialFinancing_Monthly_ffill_daily_15,FuturesSettle(Cont)_EUA_Futures_ffill_daily_1,China_CPI_YoY_ffill_daily_15,China_TotalElectricityConsumption_Monthly_ffill_daily_15,China_Output_RawCoal_Monthly_ffill_daily_15,Hubei_GDP_Cumulative_ffill_daily_15,China_GDP_CurrentPrices_Cumulative_ffill_daily_15,China_ManufacturingPMI_ffill_daily_15,China_Output_水泥_Monthly_ffill_daily_15,CFETS_SpotFX_USD_CNY_ffill_daily_1
2023-04-19,83.5,83.5,10695.0,893008.18,4819649560.09,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,84.77,3.5,2.377,9572.5554,142.5,5145.9,53867.0,92.86,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8749
2023-04-20,83.61,85.2,6806.0,579850.8,4820229410.89,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,83.12,3.5,2.179,9572.5554,142.5,5145.9,53867.0,92.0,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8966
2023-04-21,83.32,83.32,12396.0,1032886.4,4821262297.29,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,81.1,3.5,2.187,9572.5554,142.5,5145.9,53867.0,89.54,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8796
2023-04-22,83.32,83.32,0.0,0.0,4821262297.29,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,81.66,3.5,2.22,9572.5554,142.5,5145.9,53867.0,87.29,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8898
2023-04-23,83.32,83.32,0.0,0.0,4821262297.29,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,81.66,3.5,2.22,9572.5554,142.5,5145.9,53867.0,87.29,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8898
2023-04-24,83.76,79.94,108974.0,8711648.62,4829973945.91,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,81.66,3.5,2.22,9572.5554,142.5,5145.9,53867.0,87.29,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8898
2023-04-25,83.34,83.29,13366.0,1113205.46,4831087151.37,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,82.73,3.5,2.261,9572.5554,142.5,5145.9,53867.0,85.94,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.8985
2023-04-26,83.82,83.53,32302.0,2698177.37,4833785328.74,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,80.77,3.5,2.235,9572.5554,142.5,5145.9,53867.0,84.84,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9163
2023-04-27,83.88,83.88,19444.0,1630870.43,4835416199.17,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,77.69,3.5,2.116,9572.5554,142.5,5145.9,53867.0,83.54,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9207
2023-04-28,84.03,84.03,20250.0,1701612.24,4837117811.41,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,78.37,3.5,2.353,9572.5554,142.5,5145.9,53867.0,84.03,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9231
2023-04-29,84.03,84.03,0.0,0.0,4837117811.41,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,79.54,3.5,2.398,9572.5554,142.5,5145.9,53867.0,85.37,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9284
2023-04-30,84.03,84.03,0.0,0.0,4837117811.41,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,79.54,3.5,2.398,9572.5554,142.5,5145.9,53867.0,85.37,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9284
2023-05-01,84.03,84.03,0.0,0.0,4837117811.41,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,79.54,3.5,2.398,9572.5554,142.5,5145.9,53867.0,85.37,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9284
2023-05-02,84.03,84.03,0.0,0.0,4837117811.41,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,79.31,3.5,2.317,9572.5554,142.5,5145.9,53867.0,83.96,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9284
2023-05-03,84.03,84.03,0.0,0.0,4837117811.41,False,False,False,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,75.32,3.5,2.221,9572.5554,142.5,5145.9,53867.0,86.31,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9284
2023-05-04,84.06,84.06,6552.0,550747.83,4837668559.24,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,72.33,3.5,2.155,9572.5554,142.5,5145.9,53867.0,83.01,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9284
2023-05-05,84.39,84.39,4988.0,420951.66,4838089510.9,True,False,True,30178.23,6550000.0,6.2,63300000.0,142.5,2120000.0,72.5,3.5,2.086,9572.5554,142.5,5145.9,53867.0,82.72,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9162
2023-05-06,84.39,84.39,0.0,0.0,4838089510.9,False,False,False,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,75.3,3.5,2.113,9572.5554,139.6,5145.9,53867.0,82.98,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9114
2023-05-07,84.39,84.39,0.0,0.0,4838089510.9,False,False,False,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,75.3,3.5,2.113,9572.5554,139.6,5145.9,53867.0,82.98,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9114
2023-05-08,84.17,84.17,47443.0,3993315.29,4842082826.19,True,False,True,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,75.3,3.5,2.113,9572.5554,139.6,5145.9,53867.0,82.98,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9114
2023-05-09,86.22,86.22,10229.0,881938.7,4842964764.89,True,False,True,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,77.01,3.5,2.25,9572.5554,139.6,5145.9,53867.0,83.41,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9166
2023-05-10,84.64,62.54,109900.0,6872938.47,4849837703.36,True,False,True,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,77.44,3.5,2.259,9572.5554,139.6,5145.9,53867.0,84.75,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9275
2023-05-11,84.91,84.68,17200.0,1456466.2,4851294169.56,True,False,True,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,76.41,3.5,2.18,9572.5554,139.6,5145.9,53867.0,87.39,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9229
2023-05-12,82.75,82.75,14366.0,1188808.05,4852482977.61,True,False,True,30178.23,6550000.0,6.2,63300000.0,139.6,2120000.0,74.98,3.5,2.189,9572.5554,139.6,5145.9,53867.0,86.3,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9396
2023-05-13,82.75,82.75,0.0,0.0,4852482977.61,False,False,False,30178.23,6550000.0,6.2,63300000.0,120.0,2120000.0,74.17,3.5,2.278,9572.5554,120.0,5145.9,53867.0,86.36,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9506
2023-05-14,82.75,82.75,0.0,0.0,4852482977.61,False,False,False,30178.23,6550000.0,6.2,63300000.0,120.0,2120000.0,74.17,3.5,2.278,9572.5554,120.0,5145.9,53867.0,86.36,0.7,73687104.0,41722.5,11899.7189,292368.8,51.9,20580.0659,6.9506
2023-05-15,85.63,85.63,17460.0,1495129.66,4853978107.27,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,74.17,-5.4,2.278,9263.5,120.0,4494.4,12249.0,86.36,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,6.9506
2023-05-16,85.31,85.31,21390.0,1824718.22,4855802825.49,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,75.23,-5.4,2.37,9263.5,120.0,4494.4,12249.0,84.91,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,6.9525
2023-05-17,86.08,86.08,5240.0,451081.54,4856253907.03,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,74.91,-5.4,2.363,9263.5,120.0,4494.4,12249.0,86.52,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,6.9641
2023-05-18,86.24,86.24,4410.0,380328.52,4856634235.55,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,76.96,-5.4,2.377,9263.5,120.0,4494.4,12249.0,86.12,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,6.9985
2023-05-19,86.1,86.1,13600.0,1171004.78,4857805240.33,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,75.86,-5.4,2.62,9263.5,120.0,4494.4,12249.0,87.76,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0294
2023-05-20,86.1,86.1,0.0,0.0,4857805240.33,False,False,False,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,75.58,-5.4,2.593,9263.5,120.0,4494.4,12249.0,87.79,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0235
2023-05-21,86.1,86.1,0.0,0.0,4857805240.33,False,False,False,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,75.58,-5.4,2.593,9263.5,120.0,4494.4,12249.0,87.79,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0235
2023-05-22,86.49,86.49,13300.0,1150325.18,4858955565.51,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,75.58,-5.4,2.593,9263.5,120.0,4494.4,12249.0,87.79,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0235
2023-05-23,85.84,85.62,43900.0,3758824.95,4862714390.46,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,75.99,-5.4,2.4,9263.5,120.0,4494.4,12249.0,85.65,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0304
2023-05-24,86.65,86.65,57957.0,5022090.99,4867736481.45,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,76.84,-5.4,2.4,9263.5,120.0,4494.4,12249.0,83.68,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0505
2023-05-25,86.96,86.96,14633.0,1272504.52,4869008985.97,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,78.36,-5.4,2.412,9263.5,120.0,4494.4,12249.0,83.35,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0418
2023-05-26,85.99,80.68,112874.0,9107010.47,4878115996.44,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,76.26,-5.4,2.3,9263.5,120.0,4494.4,12249.0,81.23,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0686
2023-05-27,85.99,80.68,0.0,0.0,4878115996.44,False,False,False,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,76.95,-5.4,2.198,9263.5,120.0,4494.4,12249.0,80.56,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0547
2023-05-28,85.99,80.68,0.0,0.0,4878115996.44,False,False,False,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,76.95,-5.4,2.198,9263.5,120.0,4494.4,12249.0,80.56,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0547
2023-05-29,83.35,83.35,51340.0,4279429.11,4882395425.55,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,76.95,-5.4,2.198,9263.5,120.0,4494.4,12249.0,80.56,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0547
2023-05-30,84.21,75.74,35830.0,2713662.52,4885109088.07,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,77.07,-5.4,2.198,9263.5,120.0,4494.4,12249.0,81.13,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0787
2023-05-31,84.52,86.38,311354.0,26894683.37,4912003771.44,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,73.54,-5.4,2.311,9263.5,120.0,4494.4,12249.0,78.82,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.0901
2023-06-01,84.44,84.02,103832.0,8723598.6,4920727370.04,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,72.66,-5.4,2.253,9263.5,120.0,4494.4,12249.0,79.38,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1065
2023-06-02,84.48,84.48,11468.0,968851.96,4921696222.0,True,False,True,30178.23,6370000.0,-0.4,61100000.0,120.0,1980000.0,74.28,-5.4,2.161,9263.5,120.0,4494.4,12249.0,77.11,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1179
2023-06-03,84.48,84.48,0.0,0.0,4921696222.0,False,False,False,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,76.13,-5.4,2.177,9263.5,108.8,4494.4,12249.0,77.38,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.075
2023-06-04,84.48,84.48,0.0,0.0,4921696222.0,False,False,False,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,76.13,-5.4,2.177,9263.5,108.8,4494.4,12249.0,77.38,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.075
2023-06-05,84.38,84.38,41717.0,3519939.73,4925216161.73,True,False,True,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,76.13,-5.4,2.177,9263.5,108.8,4494.4,12249.0,77.38,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.075
2023-06-06,84.31,83.75,14705.0,1231513.37,4926447675.1,True,False,True,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,76.71,-5.4,2.269,9263.5,108.8,4494.4,12249.0,80.88,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1185
2023-06-07,84.71,84.72,1055.0,89377.0,4926537052.1,True,False,True,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,76.29,-5.4,2.259,9263.5,108.8,4494.4,12249.0,80.05,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1174
2023-06-08,84.4,84.41,15737.0,1328414.33,4927865466.43,True,False,True,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,76.95,-5.4,2.33,9263.5,108.8,4494.4,12249.0,81.92,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.126
2023-06-09,84.65,80.46,111030.0,8933664.78,4936799131.21,True,False,True,30178.23,6370000.0,-0.4,61100000.0,108.8,1980000.0,75.96,-5.4,2.317,9263.5,108.8,4494.4,12249.0,82.32,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1275
2023-06-10,87.99,81.14,49639.0,4027804.92,4940826936.13,False,False,True,30178.23,6370000.0,-0.4,61100000.0,96.0,1980000.0,74.79,-5.4,2.262,9263.5,96.0,4494.4,12249.0,85.06,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1241
2023-06-11,87.99,81.14,0.0,0.0,4940826936.13,False,False,False,30178.23,6370000.0,-0.4,61100000.0,96.0,1980000.0,74.79,-5.4,2.262,9263.5,96.0,4494.4,12249.0,85.06,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1241
2023-06-12,84.5,84.51,768.0,64904.23,4940891840.36,True,False,True,30178.23,6370000.0,-0.4,61100000.0,96.0,1980000.0,74.79,-5.4,2.262,9263.5,96.0,4494.4,12249.0,85.06,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1241
2023-06-13,83.96,83.96,10864.0,912171.76,4941804012.12,True,False,True,30178.23,6370000.0,-0.4,61100000.0,96.0,1980000.0,71.84,-5.4,2.278,9263.5,96.0,4494.4,12249.0,86.09,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1426
2023-06-14,83.39,83.39,13587.0,1132987.76,4942936999.88,True,False,True,30178.23,6370000.0,-0.4,61100000.0,96.0,1980000.0,74.29,-5.4,2.331,9263.5,96.0,4494.4,12249.0,88.12,0.1,69005452.0,38145.0,11899.7189,292368.8,49.2,19391.5,7.1536
2023-06-15,83.73,83.73,75251.0,6300471.09,4949237470.97,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,73.2,-2.4,2.348,9012.3,96.0,4712.5,15560.0,91.52,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1576
2023-06-16,83.11,83.12,1981.0,164658.58,4949402129.55,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,75.67,-2.4,2.557,9012.3,96.0,4712.5,15560.0,91.41,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1555
2023-06-17,87.5,87.5,1500.0,131250.0,4949533379.55,False,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.61,-2.4,2.619,9012.3,96.0,4712.5,15560.0,90.51,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1168
2023-06-18,87.5,87.5,0.0,0.0,4949533379.55,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.61,-2.4,2.619,9012.3,96.0,4712.5,15560.0,90.51,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1168
2023-06-19,82.79,82.79,22151.0,1833981.02,4951367360.57,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.61,-2.4,2.619,9012.3,96.0,4712.5,15560.0,90.51,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1168
2023-06-20,82.8,82.01,160900.0,13194886.28,4964562246.85,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.09,-2.4,2.619,9012.3,96.0,4712.5,15560.0,90.25,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1583
2023-06-21,81.49,81.49,43253.0,3524536.43,4968086783.28,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,75.9,-2.4,2.485,9012.3,96.0,4712.5,15560.0,92.9,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1744
2023-06-22,81.49,81.49,0.0,0.0,4968086783.28,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,77.12,-2.4,2.589,9012.3,96.0,4712.5,15560.0,88.59,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1938
2023-06-23,81.49,81.49,0.0,0.0,4968086783.28,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.14,-2.4,2.613,9012.3,96.0,4712.5,15560.0,88.2,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1938
2023-06-24,81.49,81.49,0.0,0.0,4968086783.28,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,73.85,-2.4,2.731,9012.3,96.0,4712.5,15560.0,85.93,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1938
2023-06-25,81.49,81.49,0.0,0.0,4968086783.28,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,73.85,-2.4,2.731,9012.3,96.0,4712.5,15560.0,85.93,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1938
2023-06-26,83.07,83.07,1488.0,123611.97,4968210395.25,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,73.85,-2.4,2.731,9012.3,96.0,4712.5,15560.0,85.93,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1938
2023-06-27,81.36,81.36,145985.0,11876991.19,4980087386.44,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.18,-2.4,2.769,9012.3,96.0,4712.5,15560.0,84.3,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2219
2023-06-28,81.46,81.46,4715.0,384080.14,4980471466.58,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,72.26,-2.4,2.76,9012.3,96.0,4712.5,15560.0,87.25,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2101
2023-06-29,82.97,80.68,542198.0,43745739.96,5024217206.54,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.03,-2.4,2.61,9012.3,96.0,4712.5,15560.0,86.12,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2455
2023-06-30,84.95,84.95,120170.0,10208230.25,5034425436.79,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.34,-2.4,2.675,9012.3,96.0,4712.5,15560.0,86.29,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2423
2023-07-01,84.95,84.95,0.0,0.0,5034425436.79,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.9,-2.4,2.774,9012.3,96.0,4712.5,15560.0,87.48,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.262
2023-07-02,84.95,84.95,0.0,0.0,5034425436.79,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.9,-2.4,2.774,9012.3,96.0,4712.5,15560.0,87.48,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.262
2023-07-03,80.89,79.59,102612.0,8166730.7,5042592167.49,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.9,-2.4,2.774,9012.3,96.0,4712.5,15560.0,87.48,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.262
2023-07-04,80.3,80.31,15342.0,1232040.57,5043824208.06,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,74.65,-2.4,2.7,9012.3,96.0,4712.5,15560.0,85.72,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2466
2023-07-05,80.43,79.64,52866.0,4210480.67,5048034688.73,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.25,-2.4,2.7,9012.3,96.0,4712.5,15560.0,85.65,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2161
2023-07-06,79.45,79.45,10456.0,830713.87,5048865402.6,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.65,-2.4,2.655,9012.3,96.0,4712.5,15560.0,84.26,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2444
2023-07-07,79.33,81.03,24001.0,1944887.07,5050810289.67,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,76.52,-2.4,2.636,9012.3,96.0,4712.5,15560.0,84.45,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2465
2023-07-08,79.33,81.03,0.0,0.0,5050810289.67,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,78.47,-2.4,2.563,9012.3,96.0,4712.5,15560.0,84.65,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2336
2023-07-09,79.33,81.03,0.0,0.0,5050810289.67,False,False,False,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,78.47,-2.4,2.563,9012.3,96.0,4712.5,15560.0,84.65,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2336
2023-07-10,78.41,78.41,3052.0,239312.48,5051049602.15,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,78.47,-2.4,2.563,9012.3,96.0,4712.5,15560.0,84.65,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2336
2023-07-11,79.14,78.96,100012.0,7896494.94,5058946097.09,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,77.69,-2.4,2.667,9012.3,96.0,4712.5,15560.0,84.8,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.2331
2023-07-12,79.13,79.13,29637.0,2345138.36,5061291235.45,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,79.4,-2.4,2.733,9012.3,96.0,4712.5,15560.0,85.25,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1985
2023-07-13,78.35,81.87,178970.0,14652080.08,5075943315.53,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,80.11,-2.4,2.657,9012.3,96.0,4712.5,15560.0,84.32,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1899
2023-07-14,78.43,78.43,41581.0,3261359.37,5079204674.9,True,False,True,30178.23,7400000.0,1.9,62000000.0,96.0,2060000.0,81.36,-2.4,2.555,9012.3,96.0,4712.5,15560.0,84.35,0.2,72219481.0,38545.6,11899.7189,292368.8,48.8,19637.9,7.1602
2023-07-15,83.29,74.91,41342.0,3096995.0,5082301669.9,False,False,True,62909.8,8220000.0,7.2,61000000.0,96.9,2230000.0,79.87,3.6,2.548,9111.0,96.9,5228.5,42265.0,84.54,0.0,77509331.0,39009.3,26259.2209,608606.3,49.0,18503.2,7.1325
2023-07-16,83.29,79.9,50.0,3995.0,5082305664.9,False,False,True,62909.8,8220000.0,7.2,61000000.0,96.9,2230000.0,79.87,3.6,2.548,9111.0,96.9,5228.5,42265.0,84.54,0.0,77509331.0,39009.3,26259.2209,608606.3,49.0,18503.2,7.1325
2023-07-17,78.32,78.32,50039.0,3919257.01,5086224921.91,True,False,True,62909.8,8220000.0,7.2,61000000.0,96.9,2230000.0,79.87,3.6,2.548,9111.0,96.9,5228.5,42265.0,84.54,0.0,77509331.0,39009.3,26259.2209,608606.3,49.0,18503.2,7.1325
2023-07-18,77.48,80.65,298385.0,24065555.47,5110290477.38,True,False,True,62909.8,8220000.0,7.2,61000000.0,96.9,2230000.0,78.5,3.6,2.538,9111.0,96.9,5228.5,42265.0,84.99,0.0,77509331.0,39009.3,26259.2209,608606.3,49.0,18503.2,7.1702
